name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
compact szafa,BC750009892,compact szafa,16,Furniture,Technology,0.6999324076743069,semantic_conf,Technology,0.7777026751936743,Services,0.5056534707546234
antivirus software,BC322003929,antivirus software,17,Services,Furniture,0.6819896768782105,semantic_conf,Furniture,0.7577663076424561,Technology,0.7012354135513306
sofa,BC870780411,sofa,11,Furniture,Furniture,0.9888992309570312,zeroshot_high_conf,Technology,0.7904008043312989,Furniture,0.9888992309570312
Kimball shelf,BC521815818,kimball shelf,16,,Technology,0.6890051417918148,semantic_conf,Technology,0.765561268657572,Furniture,0.6573706269264221
LG 27UK850 portable,BC303870775,large 27uk850 portable,8,,Technology,0.9104222059249878,zeroshot_high_conf,Services,0.7603350969722656,Technology,0.9104222059249878
プリンター,BC248795415,フリンター,0,Technology,Services,0.6498393779424654,semantic_conf,Services,0.722043753269406,Furniture,0.5239151954650879
sofá,BC718779908,sofa,11,Furniture,Furniture,0.9882047176361084,zeroshot_high_conf,Technology,0.7904008043312989,Furniture,0.9882047176361084
의자,BC739124632,의자,2,Furniture,Services,0.6648085694557017,semantic_conf,Services,0.738676188284113,Furniture,0.5232390701770783
RDP software,BC996782035,rdp software,4,,Technology,0.6937522888183594,zeroshot_fallback,Furniture,0.7500713080466699,Technology,0.7708358764648438
desk,BC317790892,desk,3,Furniture,Furniture,0.936634361743927,zeroshot_high_conf,Technology,0.7825004961337366,Furniture,0.936634361743927
divan,BC654186806,divan,11,Furniture,Furniture,0.9006837606430054,zeroshot_high_conf,Technology,0.7780407083535157,Furniture,0.9006837606430054
SAP business,BC147005473,sap business,4,,Furniture,0.688957215276442,semantic_conf,Furniture,0.7655080169738244,Technology,0.6740758419036865
Used Office 365 E3,BC840831347,used office 365 e3,6,,Furniture,0.6854054549059769,semantic_conf,Furniture,0.7615616165621966,Technology,0.6896107792854309
AutoCAD site license,BC858733870,autocad site license,15,,Furniture,0.6798389170642901,semantic_conf,Furniture,0.7553765745158779,Technology,0.6327301263809204
Chair Model C-300,BC367063493,chair model c-300,1,,Furniture,0.9411923885345459,zeroshot_high_conf,Technology,0.7843248601129224,Furniture,0.9411923885345459
sofa,BC544080348,sofa,11,Furniture,Furniture,0.9888992309570312,zeroshot_high_conf,Technology,0.7904008043312989,Furniture,0.9888992309570312
SD-WAN service,BC834491630,sd-wan service,7,,Furniture,0.696889415350845,semantic_conf,Furniture,0.77432157261205,Technology,0.6276449918746948
note book Pro,BC117504619,note book pro,8,,Services,0.8829339158704889,agreement,Services,0.7751504274776367,Services,0.5832094430923461
server maintenance premium,BC805375110,server maintenance premium,4,Services,Furniture,0.6808192858368973,semantic_conf,Furniture,0.7564658731521081,Services,0.6708248853683472
DSL,BC800916306,dsl,7,,Furniture,0.6773151367577817,semantic_conf,Furniture,0.752572374175313,Technology,0.6820215582847595
desk,BC762562441,desk,3,Furniture,Furniture,0.936634361743927,zeroshot_high_conf,Technology,0.7825004961337366,Furniture,0.936634361743927
gray Reception Sofa RS-100,BC298370042,gray reception sofa rs-100,5,,Furniture,0.9823344945907593,zeroshot_high_conf,Technology,0.7605280498540854,Furniture,0.9823344945907593
Lenovo ThinkCentre,BC313867761,lenovo thinkcentre,8,,Technology,0.7000805318355561,zeroshot_fallback,Services,0.7726758214404968,Technology,0.7778672575950623
executive work table,BC926438998,executive work table,10,Furniture,Technology,0.6858352384472325,semantic_conf,Technology,0.7620391538302583,Furniture,0.6694245934486389
Knoll compact armario Model Pro-657,BC690814307,knoll compact armario model pro-657,1,,Technology,0.6955068071517858,semantic_conf,Technology,0.772785341279762,Furniture,0.6455127000808716
VPN service subscription,BC368323917,vpn service subscription,17,,Furniture,0.679923249408957,semantic_conf,Furniture,0.7554702771210633,Services,0.6832794427871703
Used workstation Model Pro-997,BC836527450,used workstation model pro-997,1,,Technology,0.8793048200002184,agreement,Technology,0.7835767026117016,Technology,0.5691999435424805
TEKNION WHITE ARMARIO,BC145296783,teknion white armario,21,,Services,0.6693987434534059,semantic_conf,Services,0.7437763816148955,Technology,0.5633280873298645
pantalla,BC469930807,pantalla,12,Technology,Services,0.670451242849585,semantic_conf,Services,0.7449458253884278,Furniture,0.5921171307563782
Kyocera ECOSYS,BC649397669,kyocera ecosys,8,,Services,0.7005837225232233,semantic_conf,Services,0.778426358359137,Technology,0.6262960433959961
dsplay 2022,BC256860613,dsplay 2022,8,Technology,Services,0.6774531566414942,semantic_conf,Services,0.7527257296016602,Technology,0.6637053489685059
27-inch All-in-One professional,BC682756272,27-inch all-in-one professional,8,,Services,0.6791027688298334,semantic_conf,Services,0.7545586320331482,Technology,0.6619734764099121
HP EliteDesk 2020,BC410950586,hp elitedesk 2020,8,,Services,0.6972650253090967,semantic_conf,Services,0.7747389170101074,Furniture,0.6825335025787354
IKEA イス,BC808165309,ikea イス,0,,Furniture,0.8214616179466248,zeroshot_high_conf,Services,0.735887587669583,Furniture,0.8214616179466248
dedicated line business,BC762441268,dedicated line business,4,Services,Furniture,0.8349183865085832,agreement,Furniture,0.7489649266303491,Furniture,0.5355248987674712
drukarka Gen 2,BC411152157,drukarka gen 2,18,,Services,0.6735589375432732,semantic_conf,Services,0.7483988194925257,Furniture,0.4877363562583923
sofa,BC248614668,sofa,11,Furniture,Furniture,0.9888992309570312,zeroshot_high_conf,Technology,0.7904008043312989,Furniture,0.9888992309570312
compact work desk,BC202396373,compact work desk,3,Furniture,Technology,0.6896302616219865,semantic_conf,Technology,0.7662558462466517,Furniture,0.6492891311645508
database support - Refurbished,BC282879331,database support - refurbished,13,,Furniture,0.6782387716801562,semantic_conf,Furniture,0.7535986352001736,Services,0.638612687587738
مكتب,BC269840673,مكتب,19,Furniture,Technology,0.6804098858627735,semantic_conf,Technology,0.7560109842919706,Services,0.5413751363754272
Steelcase 소파,BC977516280,steelcase 소파,16,,Furniture,0.8575128316879272,zeroshot_high_conf,Technology,0.7698639491499731,Furniture,0.8575128316879272
Anti-virus basic subscription,BC712062546,anti-virus basic subscription,17,,Furniture,0.6891885649416413,semantic_conf,Furniture,0.7657650721573792,Technology,0.6558933019638061
IKEA イス,BC522052175,ikea イス,0,,Furniture,0.8214616179466248,zeroshot_high_conf,Services,0.735887587669583,Furniture,0.8214616179466248
office chair,BC125991885,office chair,19,Furniture,Furniture,0.8776630163192749,zeroshot_high_conf,Technology,0.7856174458169339,Furniture,0.8776630163192749
bureau,BC545801065,bureau,19,Furniture,Technology,0.6866366340908466,semantic_conf,Technology,0.762929593434274,Furniture,0.6253193378448486
ソフトウェア monthly,BC386541544,ソフトウェア monthly,0,Services,Services,0.666574913802527,semantic_conf,Services,0.7406387931139189,Furniture,0.5326915562152862
security support per device license,BC933241446,security support per device license,15,Services,Furniture,0.6810059998508502,semantic_conf,Furniture,0.7566733331676113,Technology,0.5811075925827026
خزانة Model C-949,BC771435478,خزانة model c-949,1,,Technology,0.7001339395675572,semantic_conf,Technology,0.777926599519508,Furniture,0.498926568031311
lap top v2,BC162599172,lap top v2,8,Technology,Technology,0.9484474062919617,zeroshot_high_conf,Services,0.7707197162082581,Technology,0.9484474062919617
couch Model A-882,BC427618008,couch model a-882,1,,Furniture,0.9614318013191223,zeroshot_high_conf,Technology,0.7794713134935071,Furniture,0.9614318013191223
drukarka,BC502720908,drukarka,18,Technology,Services,0.6679821958478691,semantic_conf,Services,0.7422024398309657,Furniture,0.5107535541057586
plastic divano Model X-967,BC133579936,plastic divano model x-967,1,,Technology,0.7061790486011419,semantic_conf,Technology,0.784643387334602,Furniture,0.53584024310112
security support,BC764264860,security support,13,Services,Furniture,0.709772537473003,semantic_conf,Furniture,0.788636152747781,Services,0.7181601762771607
HON mesh cabnit,BC714109940,hon mesh cabnit,16,,Technology,0.696441834506506,semantic_conf,Technology,0.7738242605627844,Furniture,0.5595422387123108
large task chair,BC845095823,large task chair,14,Furniture,Furniture,0.7064505100250245,zeroshot_fallback,Technology,0.7710419823711411,Furniture,0.784945011138916
Herman Miller Sayl,BC808777380,herman miller sayl,14,,Technology,0.6645177599774565,semantic_conf,Technology,0.7383530666416184,Furniture,0.6313327550888062
cell phone plan business,BC171013341,cell phone plan business,4,Services,Furniture,0.6862832674653153,semantic_conf,Furniture,0.7625369638503503,Technology,0.7605301141738892
white filing cabnet,BC427258676,white filing cabnet,16,Furniture,Technology,0.6879791431994381,semantic_conf,Technology,0.7644212702215979,Services,0.5831343412399291
executive standing table,BC369183038,executive standing table,10,Furniture,Technology,0.6705034098530247,semantic_conf,Technology,0.745003788725583,Furniture,0.7187957763671875
security support,BC641949014,security support,13,Services,Furniture,0.709772537473003,semantic_conf,Furniture,0.788636152747781,Services,0.7181601762771607
managed services,BC752759821,managed services,7,Services,Services,0.9861924052238464,zeroshot_high_conf,Furniture,0.7793823049767046,Services,0.9861924052238464
Global filing cabnet,BC356395115,global filing cabnet,16,,Technology,0.6870781891913357,semantic_conf,Technology,0.7634202102125952,Services,0.6248944759368896
Teknion leather イス,BC427296749,teknion leather イス,21,,Services,0.6685967093137728,semantic_conf,Services,0.7428852325708586,Technology,0.496368134021759
Azure subscription enterprise,BC278763625,azure subscription enterprise,6,,Furniture,0.6850915828070542,semantic_conf,Furniture,0.7612128697856158,Technology,0.6150217294692993
كرسي,BC737670731,كرسي,19,Furniture,Technology,0.693502445438808,semantic_conf,Technology,0.7705582727097867,Services,0.5458600401878356
schrank - Refurbished,BC140519046,schrank - refurbished,8,,Services,0.6960087858948816,semantic_conf,Services,0.7733430954387573,Furniture,0.5460926413536071
deask,BC353622930,deask,20,Furniture,Services,0.811606150202884,agreement,Services,0.7337857694701256,Services,0.5148390769958496
leather stuhl,BC772648626,leather stuhl,14,Furniture,Technology,0.6900766906129088,semantic_conf,Technology,0.7667518784587876,Furniture,0.7168408632278442
mesa de trabajo,BC571070826,mesa de trabajo,10,Furniture,Technology,0.6641148707771733,semantic_conf,Technology,0.737905411974637,Services,0.5275980591773987
B&W printer quiet,BC355419939,bw printer quiet,18,,Technology,0.6945391952991485,zeroshot_fallback,Services,0.7507167249185511,Technology,0.771710216999054
برمجيات plan,BC262895422,برمجيات plan,4,Services,Furniture,0.672667194333754,semantic_conf,Furniture,0.7474079937041711,Services,0.6098267555236816
Adobe CC limited,BC523400459,adobe cc limited,6,,Furniture,0.6773565211615464,semantic_conf,Furniture,0.7526183568461626,Technology,0.7089307904243469
stoarge cabinet,BC343436246,stoarge cabinet,16,Furniture,Furniture,0.8879026770591736,zeroshot_high_conf,Technology,0.7745385626257727,Furniture,0.8879026770591736
Workstation WS-Pro,BC677532596,workstation ws-pro,8,,Services,0.7008564495358576,semantic_conf,Services,0.7787293883731751,Technology,0.6441497206687927
Herman Miller desk,BC672263097,herman miller desk,14,,Furniture,0.963202178478241,zeroshot_high_conf,Technology,0.7672132184093491,Furniture,0.963202178478241
iCloud storage professional,BC662715631,icloud storage professional,7,,Technology,0.6980503678321839,zeroshot_fallback,Furniture,0.7640785740120439,Technology,0.7756115198135376
IKEA filing cabnet Model Pro-794,BC835126913,ikea filing cabnet model pro-794,1,,Technology,0.7020276327762517,semantic_conf,Technology,0.7800307030847241,Furniture,0.6308228015899658
Logiciel bureautique enterprise agreement,BC884679098,logiciel bureautique enterprise agreement,4,,Furniture,0.6843675264985184,semantic_conf,Furniture,0.7604083627761316,Technology,0.5460715413093566
bildschirm enterprise,BC621162378,bildschirm enterprise,12,Technology,Services,0.7985804863897538,agreement,Services,0.7437015188240967,Services,0.4848838448524475
compter v2,BC579166131,compter v2,21,Technology,Services,0.6545128052858339,semantic_conf,Services,0.7272364503175932,Technology,0.7184308171272278
IKEA desk Model C-340,BC685861719,ikea desk model c-340,1,,Furniture,0.9759382605552673,zeroshot_high_conf,Technology,0.7794008608033826,Furniture,0.9759382605552673
cloud backup site license,BC342958848,cloud backup site license,15,Services,Furniture,0.6817991827007343,semantic_conf,Furniture,0.7575546474452602,Technology,0.6737803459167481
sofá,BC904441314,sofa,11,Furniture,Furniture,0.9882047176361084,zeroshot_high_conf,Technology,0.7904008639359437,Furniture,0.9882047176361084
PC desktop used Max,BC214644955,piece desktop used max,8,,Services,0.6935349308762659,semantic_conf,Services,0.7705943676402954,Technology,0.6534984111785889
Windows 10 Pro,BC313377873,windows 10 pro,8,,Technology,0.8480318784713745,zeroshot_high_conf,Services,0.775466689722815,Technology,0.8480318784713745
CRM software volume license,BC930729364,crm software volume license,15,,Furniture,0.6803418312545825,semantic_conf,Furniture,0.7559353680606472,Technology,0.6274016499519348
Herman Miller brown Steelcase Leap,BC604816257,herman miller brown steelcase leap,14,,Furniture,0.943423867225647,zeroshot_high_conf,Technology,0.7374753882473007,Furniture,0.943423867225647
Anti virus per user,BC878647434,anti virus per user,17,,Furniture,0.6991667043421235,semantic_conf,Furniture,0.7768518937134705,Technology,0.6606124639511108
chiar,BC927749187,chiar,21,Furniture,Services,0.6534893279699312,semantic_conf,Services,0.7260992532999235,Furniture,0.5226932883262634
Teknion white armario,BC145296783,teknion white armario,21,,Technology,0.6753685891628266,zeroshot_fallback,Services,0.7437763816148955,Technology,0.7504095435142517
DSL - Refurbished,BC800916306,dsl - refurbished,8,,Services,0.7023543023381342,semantic_conf,Services,0.7803936692645935,Technology,0.6633559465408325
support technique,BC698826833,support technique,13,Services,Furniture,0.7050428373845019,semantic_conf,Furniture,0.7833809304272243,Services,0.6424530148506165
